,X,Y,tdx12_Pantanal,tdx30_Pantanal,srtm30_Pantanal,srtm30_wgs84_Pantanal,aster30_Pantanal,aster30_wgs84_Pantanal,aw3d30_Pantanal,aw3d30_wgs84_Pantanal
7272,135.03709066,-56.44341009,-18.37405808,-18.37403709,-18.37403709,-18.37403709,-18.37403709,-18.37403709,-18.37407207,-18.37407207
7273,115.42217115,-56.58794608,-18.84584766,-18.8459053,-18.8459053,-18.8459053,-18.8459053,-18.8459053,-18.84580924,-18.84580924
7274,121.17361891,-56.51709985,-18.85188803,-18.85194667,-18.85194667,-18.85194667,-18.85194667,-18.85194667,-18.85184894,-18.85184894
7275,125.21080666,-56.55904988,-18.24415885,-18.24411621,-18.24411621,-18.24411621,-18.24411621,-18.24411621,-18.24418727,-18.24418727
7276,136.87221326,-56.08663127,-18.48763187,-18.48762981,-18.48762981,-18.48762981,-18.48762981,-18.48762981,-18.48763324,-18.48763324
7277,127.69415265,-56.13531467,-18.85100165,-18.85106015,-18.85106015,-18.85106015,-18.85106015,-18.85106015,-18.85096266,-18.85096266
7278,112.70817159,-56.97529301,-18.26946012,-18.2694217,-18.2694217,-18.2694217,-18.2694217,-18.2694217,-18.26948574,-18.26948574
7279,121.65974911,-56.55507618,-18.48539182,-18.48538938,-18.48538938,-18.48538938,-18.48538938,-18.48538938,-18.48539344,-18.48539344
7280,127.20376476,-56.44651071,-18.45599788,-18.45599054,-18.45599054,-18.45599054,-18.45599054,-18.45599054,-18.45600277,-18.45600277
7281,126.63882302,-56.37579969,-18.85014421,-18.85020256,-18.85020256,-18.85020256,-18.85020256,-18.85020256,-18.85010531,-18.85010531
7282,142.8580832,-56.03463303,-18.05552809,-18.05545402,-18.05545402,-18.05545402,-18.05545402,-18.05545402,-18.05557748,-18.05557748
7283,122.30079238,-56.60514961,-18.73906791,-18.73910775,-18.73910775,-18.73910775,-18.73910775,-18.73910775,-18.73904135,-18.73904135
7284,119.95108404,-56.71535356,-18.33671939,-18.33669218,-18.33669218,-18.33669218,-18.33669218,-18.33669218,-18.33673753,-18.33673753
7285,129.26416967,-56.24108989,-18.941864,-18.94193763,-18.94193763,-18.94193763,-18.94193763,-18.94193763,-18.94181491,-18.94181491
7286,114.40933918,-56.93470144,-18.18505761,-18.18500512,-18.18500512,-18.18500512,-18.18500512,-18.18500512,-18.1850926,-18.1850926
7287,139.20517844,-56.00083765,-18.88900208,-18.8890669,-18.8890669,-18.8890669,-18.8890669,-18.8890669,-18.88895886,-18.88895886
7288,132.24960155,-56.73860856,-18.45120017,-18.45119203,-18.45119203,-18.45119203,-18.45119203,-18.45119203,-18.45120559,-18.45120559
7289,131.34937578,-56.41121159,-18.08500544,-18.08493628,-18.08493628,-18.08493628,-18.08493628,-18.08493628,-18.08505154,-18.08505154
7290,139.66950717,-56.08566779,-18.37816336,-18.37814305,-18.37814305,-18.37814305,-18.37814305,-18.37814305,-18.37817689,-18.37817689
7291,145.00799573,-56.25068547,-18.21835891,-18.21831197,-18.21831197,-18.21831197,-18.21831197,-18.21831197,-18.2183902,-18.2183902
7292,141.34467453,-56.03903786,-18.30229518,-18.30226223,-18.30226223,-18.30226223,-18.30226223,-18.30226223,-18.30231714,-18.30231714
7293,126.47979266,-56.70395435,-18.11780402,-18.11774033,-18.11774033,-18.11774033,-18.11774033,-18.11774033,-18.11784648,-18.11784648
7294,141.91140125,-56.06944008,-18.01424119,-18.01416024,-18.01416024,-18.01416024,-18.01416024,-18.01416024,-18.01429516,-18.01429516
7295,115.35137723,-56.89468591,-18.22467986,-18.22463398,-18.22463398,-18.22463398,-18.22463398,-18.22463398,-18.22471045,-18.22471045
7296,110.54091057,-56.95613057,-18.76478251,-18.76482664,-18.76482664,-18.76482664,-18.76482664,-18.76482664,-18.7647531,-18.7647531
7297,136.23563287,-56.10215613,-18.65822496,-18.65825132,-18.65825132,-18.65825132,-18.65825132,-18.65825132,-18.65820738,-18.65820738
7298,127.36638135,-56.25259741,-18.97692536,-18.97700483,-18.97700483,-18.97700483,-18.97700483,-18.97700483,-18.97687237,-18.97687237
7299,117.01231393,-56.63122858,-18.52715175,-18.52715627,-18.52715627,-18.52715627,-18.52715627,-18.52715627,-18.52714873,-18.52714873
7300,109.42963111,-56.88612834,-18.83335861,-18.83341417,-18.83341417,-18.83341417,-18.83341417,-18.83341417,-18.83332158,-18.83332158
7301,124.60201554,-56.71366004,-18.16175597,-18.1616996,-18.1616996,-18.1616996,-18.1616996,-18.1616996,-18.16179355,-18.16179355
7302,116.6912908,-56.82592759,-18.5271687,-18.52717323,-18.52717323,-18.52717323,-18.52717323,-18.52717323,-18.52716568,-18.52716568
7303,148.55580133,-56.13766853,-18.20977317,-18.2097248,-18.2097248,-18.2097248,-18.2097248,-18.2097248,-18.20980541,-18.20980541
7304,112.08938152,-56.93208637,-18.55131746,-18.55132601,-18.55132601,-18.55132601,-18.55132601,-18.55132601,-18.55131176,-18.55131176
7305,112.51213786,-56.88218988,-18.89128589,-18.8913511,-18.8913511,-18.8913511,-18.8913511,-18.8913511,-18.89124242,-18.89124242
7306,135.8817649,-56.01232227,-18.66338217,-18.66340939,-18.66340939,-18.66340939,-18.66340939,-18.66340939,-18.66336401,-18.66336401
7307,122.27879722,-56.85317111,-18.25961641,-18.25957635,-18.25957635,-18.25957635,-18.25957635,-18.25957635,-18.25964312,-18.25964312
7308,129.72649625,-56.41769902,-18.2632672,-18.26322775,-18.26322775,-18.26322775,-18.26322775,-18.26322775,-18.2632935,-18.2632935
7309,114.32671293,-56.99384186,-18.57246408,-18.57247616,-18.57247616,-18.57247616,-18.57247616,-18.57247616,-18.57245603,-18.57245603
7310,118.54438061,-56.74495108,-18.59880605,-18.59882251,-18.59882251,-18.59882251,-18.59882251,-18.59882251,-18.59879507,-18.59879507
7311,107.72764657,-56.93389945,-18.9208714,-18.92094154,-18.92094154,-18.92094154,-18.92094154,-18.92094154,-18.92082464,-18.92082464
7312,124.07600797,-56.80524756,-18.24003797,-18.23999465,-18.23999465,-18.23999465,-18.23999465,-18.23999465,-18.24006685,-18.24006685
7313,131.43698554,-56.34808222,-18.24846089,-18.24841897,-18.24841897,-18.24841897,-18.24841897,-18.24841897,-18.24848884,-18.24848884
7314,124.56389722,-56.45655327,-18.63128361,-18.63130549,-18.63130549,-18.63130549,-18.63130549,-18.63130549,-18.63126902,-18.63126902
7315,115.09132199,-56.9228294,-18.56913878,-18.5691503,-18.5691503,-18.5691503,-18.5691503,-18.5691503,-18.5691311,-18.5691311
7316,125.79097923,-56.56842242,-18.52986126,-18.52986624,-18.52986624,-18.52986624,-18.52986624,-18.52986624,-18.52985795,-18.52985795
7317,128.84132842,-56.42567548,-18.85738495,-18.85744451,-18.85744451,-18.85744451,-18.85744451,-18.85744451,-18.85734525,-18.85734525
7318,116.0496397,-56.86823221,-18.11673423,-18.11667036,-18.11667036,-18.11667036,-18.11667036,-18.11667036,-18.11677681,-18.11677681
7319,116.26163563,-56.90829186,-18.15517416,-18.1551167,-18.1551167,-18.1551167,-18.1551167,-18.1551167,-18.15521247,-18.15521247
7320,122.25591478,-56.59575468,-18.19994055,-18.19989054,-18.19989054,-18.19989054,-18.19989054,-18.19989054,-18.19997388,-18.19997388
7321,130.36266438,-56.42732351,-18.06200253,-18.06192954,-18.06192954,-18.06192954,-18.06192954,-18.06192954,-18.06205119,-18.06205119
7322,137.91949515,-56.18657387,-18.30086562,-18.30083244,-18.30083244,-18.30083244,-18.30083244,-18.30083244,-18.30088775,-18.30088775
7323,140.45357056,-56.00741926,-18.43070941,-18.43069786,-18.43069786,-18.43069786,-18.43069786,-18.43069786,-18.43071711,-18.43071711
7324,137.07442417,-56.19015696,-18.37566504,-18.37564432,-18.37564432,-18.37564432,-18.37564432,-18.37564432,-18.37567885,-18.37567885
7325,122.60895121,-56.56132178,-18.44648324,-18.44647432,-18.44647432,-18.44647432,-18.44647432,-18.44647432,-18.44648919,-18.44648919
7326,122.2259444,-56.75986622,-18.39926842,-18.39925164,-18.39925164,-18.39925164,-18.39925164,-18.39925164,-18.39927961,-18.39927961
7327,122.17805332,-56.50554962,-18.880202,-18.88026536,-18.88026536,-18.88026536,-18.88026536,-18.88026536,-18.88015976,-18.88015976
7328,114.66107803,-56.74419188,-18.66489216,-18.66491964,-18.66491964,-18.66491964,-18.66491964,-18.66491964,-18.66487384,-18.66487384
7329,140.75026358,-56.00846388,-18.5959954,-18.5960114,-18.5960114,-18.5960114,-18.5960114,-18.5960114,-18.59598474,-18.59598474
7330,122.82928267,-56.59068206,-18.50703291,-18.50703408,-18.50703408,-18.50703408,-18.50703408,-18.50703408,-18.50703213,-18.50703213
7331,119.90157014,-56.43473294,-18.87262684,-18.87268894,-18.87268894,-18.87268894,-18.87268894,-18.87268894,-18.87258544,-18.87258544
7332,122.99662553,-56.62810277,-18.01315899,-18.01307786,-18.01307786,-18.01307786,-18.01307786,-18.01307786,-18.01321308,-18.01321308
7333,135.89748409,-56.1168493,-18.43542659,-18.43541583,-18.43541583,-18.43541583,-18.43541583,-18.43541583,-18.43543376,-18.43543376
7334,120.91658698,-56.72048429,-18.30987529,-18.30984361,-18.30984361,-18.30984361,-18.30984361,-18.30984361,-18.30989641,-18.30989641
7335,123.64089487,-56.48007917,-18.62517591,-18.62519677,-18.62519677,-18.62519677,-18.62519677,-18.62519677,-18.625162,-18.625162
7336,122.78488472,-56.75667673,-18.17762226,-18.17756854,-18.17756854,-18.17756854,-18.17756854,-18.17756854,-18.17765808,-18.17765808
7337,137.30845127,-56.30414946,-18.2683945,-18.2683559,-18.2683559,-18.2683559,-18.2683559,-18.2683559,-18.26842023,-18.26842023
7338,139.90514774,-56.19397896,-18.27809137,-18.27805439,-18.27805439,-18.27805439,-18.27805439,-18.27805439,-18.27811602,-18.27811602
7339,107.60097924,-56.9799494,-18.75593262,-18.75597527,-18.75597527,-18.75597527,-18.75597527,-18.75597527,-18.75590418,-18.75590418
7340,141.11420118,-56.08935891,-18.078319,-18.07824872,-18.07824872,-18.07824872,-18.07824872,-18.07824872,-18.07836585,-18.07836585
7341,117.36259787,-56.54311472,-18.90751582,-18.90758373,-18.90758373,-18.90758373,-18.90758373,-18.90758373,-18.90747055,-18.90747055
7342,140.70011856,-56.36280977,-18.35602742,-18.35600343,-18.35600343,-18.35600343,-18.35600343,-18.35600343,-18.35604342,-18.35604342
7343,126.10056644,-56.22496024,-18.88058119,-18.88064461,-18.88064461,-18.88064461,-18.88064461,-18.88064461,-18.88053891,-18.88053891
7344,112.35322579,-56.96277072,-18.10852363,-18.10845839,-18.10845839,-18.10845839,-18.10845839,-18.10845839,-18.10856712,-18.10856712
7345,118.84672846,-56.6473871,-18.40812051,-18.4081052,-18.4081052,-18.4081052,-18.4081052,-18.4081052,-18.40813072,-18.40813072
7346,123.05814815,-56.72036625,-18.38340482,-18.38338539,-18.38338539,-18.38338539,-18.38338539,-18.38338539,-18.38341778,-18.38341778
7347,110.62193861,-56.97336077,-18.78046351,-18.78051025,-18.78051025,-18.78051025,-18.78051025,-18.78051025,-18.78043235,-18.78043235
7348,123.94693608,-56.51234742,-18.19714097,-18.1970905,-18.1970905,-18.1970905,-18.1970905,-18.1970905,-18.19717462,-18.19717462
7349,108.51944286,-56.87562076,-18.90840911,-18.90847717,-18.90847717,-18.90847717,-18.90847717,-18.90847717,-18.90836374,-18.90836374
7350,129.75924432,-56.2768493,-18.56452606,-18.56453681,-18.56453681,-18.56453681,-18.56453681,-18.56453681,-18.56451889,-18.56451889
7351,113.75247207,-56.97034054,-18.30148433,-18.30145125,-18.30145125,-18.30145125,-18.30145125,-18.30145125,-18.30150639,-18.30150639
7352,126.92691687,-56.47602353,-18.25482871,-18.25478785,-18.25478785,-18.25478785,-18.25478785,-18.25478785,-18.25485595,-18.25485595
7353,121.75336825,-56.44598272,-18.76093187,-18.76097535,-18.76097535,-18.76097535,-18.76097535,-18.76097535,-18.76090288,-18.76090288
7354,111.2624872,-56.9255596,-18.66040424,-18.66043097,-18.66043097,-18.66043097,-18.66043097,-18.66043097,-18.66038642,-18.66038642
7355,119.85858531,-56.59189941,-18.52079476,-18.52079823,-18.52079823,-18.52079823,-18.52079823,-18.52079823,-18.52079245,-18.52079245
7356,114.51627636,-56.7129527,-18.6449383,-18.64496246,-18.64496246,-18.64496246,-18.64496246,-18.64496246,-18.6449222,-18.6449222
7357,136.1098027,-56.26065981,-18.25131354,-18.25127209,-18.25127209,-18.25127209,-18.25127209,-18.25127209,-18.25134116,-18.25134116
7358,144.29446214,-56.04128017,-18.84095504,-18.84101186,-18.84101186,-18.84101186,-18.84101186,-18.84101186,-18.84091716,-18.84091716
7359,120.02646238,-56.50759575,-18.78597862,-18.78602628,-18.78602628,-18.78602628,-18.78602628,-18.78602628,-18.78594685,-18.78594685
7360,119.67646348,-56.74872228,-18.1374167,-18.13735628,-18.13735628,-18.13735628,-18.13735628,-18.13735628,-18.13745698,-18.13745698
7361,121.17108507,-56.63826226,-18.08114595,-18.08107615,-18.08107615,-18.08107615,-18.08107615,-18.08107615,-18.08119248,-18.08119248
7362,131.78289568,-56.14762108,-18.87511538,-18.87517789,-18.87517789,-18.87517789,-18.87517789,-18.87517789,-18.8750737,-18.8750737
7363,129.9195979,-56.37020184,-18.45754558,-18.4575385,-18.4575385,-18.4575385,-18.4575385,-18.4575385,-18.45755029,-18.45755029
7364,131.78616079,-56.36935733,-18.38859067,-18.3885721,-18.3885721,-18.3885721,-18.3885721,-18.3885721,-18.38860304,-18.38860304
7365,118.16630133,-56.84509075,-18.21582496,-18.21577761,-18.21577761,-18.21577761,-18.21577761,-18.21577761,-18.21585653,-18.21585653
7366,125.46191932,-56.33466538,-18.83896703,-18.83902352,-18.83902352,-18.83902352,-18.83902352,-18.83902352,-18.83892937,-18.83892937
7367,143.43267906,-56.06532314,-18.29380522,-18.29377085,-18.29377085,-18.29377085,-18.29377085,-18.29377085,-18.29382812,-18.29382812
7368,125.7314184,-56.63292452,-18.3749063,-18.37488545,-18.37488545,-18.37488545,-18.37488545,-18.37488545,-18.37492019,-18.37492019
7369,132.44640284,-56.20509855,-18.5459162,-18.54592385,-18.54592385,-18.54592385,-18.54592385,-18.54592385,-18.5459111,-18.5459111
7370,126.84624156,-56.87795817,-18.51623706,-18.51623977,-18.51623977,-18.51623977,-18.51623977,-18.51623977,-18.51623526,-18.51623526
7371,128.76220496,-56.48354709,-18.1576355,-18.15757845,-18.15757845,-18.15757845,-18.15757845,-18.15757845,-18.15767354,-18.15767354
7372,114.50205225,-56.9124384,-18.27141491,-18.27137681,-18.27137681,-18.27137681,-18.27137681,-18.27137681,-18.2714403,-18.2714403
7373,135.58664478,-56.10088536,-18.87066323,-18.870725,-18.870725,-18.870725,-18.870725,-18.870725,-18.87062205,-18.87062205
7374,133.19271391,-56.36594838,-18.09110297,-18.09103483,-18.09103483,-18.09103483,-18.09103483,-18.09103483,-18.0911484,-18.0911484
7375,131.8361347,-56.27671334,-18.60728812,-18.607306,-18.607306,-18.607306,-18.607306,-18.607306,-18.6072762,-18.6072762
7376,121.72542451,-56.59911159,-18.4358013,-18.4357906,-18.4357906,-18.4357906,-18.4357906,-18.4357906,-18.43580843,-18.43580843
7377,146.78043923,-56.09893137,-18.40979803,-18.409783,-18.409783,-18.409783,-18.409783,-18.409783,-18.40980805,-18.40980805
7378,126.37197428,-56.48093308,-18.47735247,-18.4773487,-18.4773487,-18.4773487,-18.4773487,-18.4773487,-18.47735499,-18.47735499
7379,108.09699394,-56.71535865,-18.98067371,-18.98075382,-18.98075382,-18.98075382,-18.98075382,-18.98075382,-18.98062031,-18.98062031
7380,121.35906118,-56.61222114,-18.22214372,-18.22209741,-18.22209741,-18.22209741,-18.22209741,-18.22209741,-18.22217459,-18.22217459
7381,140.51880654,-56.13311991,-18.19961958,-18.19956952,-18.19956952,-18.19956952,-18.19956952,-18.19956952,-18.19965295,-18.19965295
7382,135.24157219,-56.27824976,-18.28480744,-18.28477158,-18.28477158,-18.28477158,-18.28477158,-18.28477158,-18.28483135,-18.28483135
7383,117.8877534,-56.83507156,-18.09256631,-18.09249842,-18.09249842,-18.09249842,-18.09249842,-18.09249842,-18.09261158,-18.09261158
7384,123.60274076,-56.721807,-18.14783516,-18.14777647,-18.14777647,-18.14777647,-18.14777647,-18.14777647,-18.14787429,-18.14787429
7385,133.51559881,-56.34988188,-18.28575512,-18.28571942,-18.28571942,-18.28571942,-18.28571942,-18.28571942,-18.28577892,-18.28577892
7386,127.52952266,-56.48417068,-18.04075678,-18.04068024,-18.04068024,-18.04068024,-18.04068024,-18.04068024,-18.0408078,-18.0408078
7387,140.2005443,-56.22606086,-18.93928743,-18.93936064,-18.93936064,-18.93936064,-18.93936064,-18.93936064,-18.93923863,-18.93923863
7388,140.27207603,-56.09326954,-18.15208012,-18.15202213,-18.15202213,-18.15202213,-18.15202213,-18.15202213,-18.15211877,-18.15211877
7389,137.80398671,-56.09137652,-18.43955091,-18.43954084,-18.43954084,-18.43954084,-18.43954084,-18.43954084,-18.43955763,-18.43955763
7390,132.01886424,-56.58330828,-18.10411485,-18.10404888,-18.10404888,-18.10404888,-18.10404888,-18.10404888,-18.10415883,-18.10415883
7391,124.98000101,-56.43523616,-18.91926033,-18.9193302,-18.9193302,-18.9193302,-18.9193302,-18.9193302,-18.91921375,-18.91921375
7392,134.55095743,-56.21826195,-18.57575183,-18.57576446,-18.57576446,-18.57576446,-18.57576446,-18.57576446,-18.57574342,-18.57574342
7393,132.2716499,-56.10222697,-18.67856896,-18.67859872,-18.67859872,-18.67859872,-18.67859872,-18.67859872,-18.67854912,-18.67854912
7394,114.71761639,-56.62434913,-18.94463603,-18.94471012,-18.94471012,-18.94471012,-18.94471012,-18.94471012,-18.94458663,-18.94458663
7395,130.91736414,-56.28793199,-18.62885174,-18.62887321,-18.62887321,-18.62887321,-18.62887321,-18.62887321,-18.62883742,-18.62883742
7396,131.4857899,-56.17302637,-18.63951222,-18.63953547,-18.63953547,-18.63953547,-18.63953547,-18.63953547,-18.63949672,-18.63949672
7397,126.48832622,-56.46955799,-18.04699869,-18.0469232,-18.0469232,-18.0469232,-18.0469232,-18.0469232,-18.04704902,-18.04704902
7398,141.84148522,-56.05597917,-18.0048114,-18.00472888,-18.00472888,-18.00472888,-18.00472888,-18.00472888,-18.00486641,-18.00486641
7399,111.30141795,-56.94336871,-18.11484017,-18.11477599,-18.11477599,-18.11477599,-18.11477599,-18.11477599,-18.11488296,-18.11488296
7400,124.84093809,-56.72181812,-18.26845184,-18.26841325,-18.26841325,-18.26841325,-18.26841325,-18.26841325,-18.26847757,-18.26847757
7401,107.69709675,-56.92141284,-18.92659558,-18.92666667,-18.92666667,-18.92666667,-18.92666667,-18.92666667,-18.92654818,-18.92654818
7402,135.9570173,-56.06470247,-18.58449027,-18.58450435,-18.58450435,-18.58450435,-18.58450435,-18.58450435,-18.58448088,-18.58448088
7403,137.63298694,-56.04219805,-18.45321409,-18.45320629,-18.45320629,-18.45320629,-18.45320629,-18.45320629,-18.45321929,-18.45321929
7404,127.88974306,-56.29699787,-18.59336755,-18.59338311,-18.59338311,-18.59338311,-18.59338311,-18.59338311,-18.59335717,-18.59335717
7405,117.69602795,-56.83790868,-18.50764632,-18.50764759,-18.50764759,-18.50764759,-18.50764759,-18.50764759,-18.50764547,-18.50764547
7406,120.00252175,-56.85902289,-18.63772457,-18.63774753,-18.63774753,-18.63774753,-18.63774753,-18.63774753,-18.63770927,-18.63770927
7407,131.81657283,-56.42606666,-18.29340024,-18.29336581,-18.29336581,-18.29336581,-18.29336581,-18.29336581,-18.29342319,-18.29342319
7408,141.75411472,-56.08581585,-18.42428065,-18.42426803,-18.42426803,-18.42426803,-18.42426803,-18.42426803,-18.42428906,-18.42428906
7409,116.89080878,-56.89245141,-18.51440924,-18.51441165,-18.51441165,-18.51441165,-18.51441165,-18.51441165,-18.51440764,-18.51440764
7410,115.04363038,-56.90065964,-18.58331328,-18.58332717,-18.58332717,-18.58332717,-18.58332717,-18.58332717,-18.58330403,-18.58330403
7411,137.21654247,-56.06996262,-18.72316978,-18.72320697,-18.72320697,-18.72320697,-18.72320697,-18.72320697,-18.72314499,-18.72314499
7412,111.62245993,-56.94331116,-18.83841505,-18.83847145,-18.83847145,-18.83847145,-18.83847145,-18.83847145,-18.83837746,-18.83837746
7413,123.60820999,-56.40357344,-18.76980112,-18.76984608,-18.76984608,-18.76984608,-18.76984608,-18.76984608,-18.76977115,-18.76977115
7414,111.95080264,-56.97798775,-18.39404553,-18.39402787,-18.39402787,-18.39402787,-18.39402787,-18.39402787,-18.3940573,-18.3940573
7415,108.8811222,-56.70197607,-18.87751679,-18.8775797,-18.8775797,-18.8775797,-18.8775797,-18.8775797,-18.87747485,-18.87747485
